bank,card,activated,cashbackAmount,cashbackFixed,category,description,estValue,expiration,id,lastUpdated,logo,maxRedemptions,merchantName,merchantWebsite,minSpend,redeemLink,redeemed,type,attemptedRedeem,cashbackPercent,maxCashback,redeemLocation,redeemLocationLat,redeemLocationLon,cashbackPoints
Chase,Chase Credit Card,TRUE,10%,,Retail,"<div class=""mds-body-medium g6dr6j3"" data-cy=""offer-detail-text-and-disclaimer-link-container"" data-testid=""offer-detail-text-and-disclaimer-link-container-id""><div class=""g6dr6j4"">Earn 10% cash back on all of your Brooks Running purchases, until a $21.00 cash back maximum is reached. <b>Offer valid online only.</b></div><div class=""g6dr6j4"">Brooks is not just a shoe company or an apparel company - we're a running company. And we're here for every runner, whether you're a lifelong runner or running for the very first time. We do the research and sweat the details to help you find your best run. Your goals. Your pace. Your gear.</div><div class=""g6dr6j4"">Offer expires 6/15/2025. Offer valid online only at US website <a class=""cardlytics_anchor_styling cardlytics_anchor_target"" href=""https://l.cardlytics.com?r=goyEw&amp;xt=dAMu3hpU0V271LMKjixNZXkvz24eJJcb7apWXXk3hqr8JqLDgfM7HW%2F706VQ757J"" aria-label=""brooksrunning.com"" id=""cardlytics-link-tag-0"">brooksrunning.com</a>. Not valid on orders shipped outside of the US. Payment must be made directly with the merchant. Offer not valid on purchases made using third-party services, delivery services, or a third-party payment account (e.g., buy now pay later). Payment must be made on or before offer expiration date.</div></div>",21,6/15/25,carousel_0_CDLX:1000097224:1000097224-c,1.74676E+12,https://chaseoffers.chase.com/offerimages/nonannotatedLogo/1000097224.jpg,,Brooks Running,https://brooksrunning.com,,https://l.cardlytics.com?r=goyEw&xt=dAMu3hpU0V271LMKjixNZXkvz24eJJcb7apWXXk3hqr8JqLDgfM7HW%2F706VQ757J,FALSE,cashback,,10%,$21.00 ,,,,
Chase,Chase Credit Card,TRUE,10%,,Health / Wellness,"<div class=""mds-body-medium g6dr6j3"" data-cy=""offer-detail-text-and-disclaimer-link-container"" data-testid=""offer-detail-text-and-disclaimer-link-container-id""><div class=""g6dr6j4"">Earn 10% cash back on your first payment of an Ollie subscription, with a $21.00 cash back maximum.</div><div class=""g6dr6j4"">At Ollie, we believe a dog’s health, happiness, and quality of life starts with their food, and we’re committed to helping them thrive as long as canine-ly possible. Our recipes are made with clean and simple ingredients you’d find in your own kitchen and gently cooked to minimize processing while delivering maximum nutrition and flavor for your pup.</div><div class=""g6dr6j4"">Offer expires 5/31/2025. Offer valid on first payment only. Payment must be made directly with the merchant. Offer not valid on purchases made using third-party services, delivery services, or a third-party payment account (e.g., buy now pay later). Recurring subscription payments begin after trial. <b>For subscription cost and to cancel subscription, please visit </b><b><a class=""cardlytics_anchor_styling cardlytics_anchor_target"" href=""https://l.cardlytics.com?r=bROZq&amp;xt=d0npO52yXFRbgqtlMwtRT3iU5N6qZyrZyXQHhzlyasryH%2BMTancKjHJKNcuzWhnB"" aria-label=""merchant website"" id=""cardlytics-link-tag-0"">merchant website</a></b><b> for details. Must make first recurring payment by </b><b>5/31/2025</b><b>.</b></div></div>",11.3,5/31/25,carousel_0_CDLX:1000096430:1000096430-c,1.74621E+12,https://chaseoffers.chase.com/offerimages/nonannotatedLogo/1000096430.jpg,,Ollie,http://www.olliemagazine.com/jp/,,https://l.cardlytics.com?r=bROZq&xt=d0npO52yXFRbgqtlMwtRT3iU5N6qZyrZyXQHhzlyasryH%2BMTancKjHJKNcuzWhnB,FALSE,cashback,,10%,$21.00 ,,,,
Chase,Chase Credit Card,TRUE,10%,,Retail,"<div class=""mds-body-medium g6dr6j3"" data-cy=""offer-detail-text-and-disclaimer-link-container"" data-testid=""offer-detail-text-and-disclaimer-link-container-id""><div class=""g6dr6j4"">Earn 10% cash back on all of your thredUP purchases, until a $12.00 cash back maximum is reached. <b>Offer valid online only.</b></div><div class=""g6dr6j4"">thredUP is an online consignment and thrift store where you can buy and sell high-quality secondhand clothes. Find your favorite brands at up to 90% off.</div><div class=""g6dr6j4"">Offer expires 5/31/2025. Offer valid online only at US website <a class=""cardlytics_anchor_styling cardlytics_anchor_target"" href=""https://l.cardlytics.com?r=gDjn0&amp;xt=xfs5vDoemBEtF%2BY0UXSJ38F18MLqueCFeRLBP0EwSduJkcxGUBqybTl8A5JNIIzm"" aria-label=""thredup.com"" id=""cardlytics-link-tag-0"">thredup.com</a>. Not valid on orders shipped outside of the US. Payment must be made directly with the merchant. Offer not valid on purchases made using third-party services, delivery services, or a third-party payment account (e.g., buy now pay later). Payment must be made on or before offer expiration date.</div></div>",12,5/31/25,CDLX:1000096418:1000096418-c,1.74676E+12,https://chaseoffers.chase.com/offerimages/nonannotatedLogo/1000096418.jpg,,thredUP,https://thredup.com,,https://l.cardlytics.com?r=gDjn0&xt=xfs5vDoemBEtF%2BY0UXSJ38F18MLqueCFeRLBP0EwSduJkcxGUBqybTl8A5JNIIzm,FALSE,cashback,,10%,$12.00 ,,,,
Chase,Chase Credit Card,TRUE,$600 ,600,Health / Wellness,"<div class=""mds-body-medium g6dr6j3"" data-cy=""offer-detail-text-and-disclaimer-link-container"" data-testid=""offer-detail-text-and-disclaimer-link-container-id""><div class=""g6dr6j4"">Earn $600 cash back on your purchase of a whole body MRI scan at Prenuvo when you spend $2499 or more.<br><br>Prenuvo is flipping the script from reactive 'sick care' to proactive health care. Using spacious, open-bore MRI scanners, their award-winning whole body screening is fast (under 1 hour), safe (no harmful radiation), and non-invasive (no contrast). The scan can detect cancers as early as stage one, treatable 'silent killers' such as aneurysms, and hundreds of other conditions. Receive a comprehensive baseline of your health, take control of your well-being and gain powerful peace of mind.<br><br>Offer expires 5/31/2025. Offer valid one time only. <b>Offer only valid on purchases made directly with the merchant.</b> Offer valid in-store and online. Offer not valid on purchases made using third-party services, delivery services, or a third-party payment account (e.g., buy now pay later). Offer only valid on U.S. purchases. It is possible that the merchant may split your purchase into multiple transactions. Offer redemption awarded as statement credit on the first qualifying transaction amount. Payment must be made on or before 5/31/2025.<br><br>Restrictions: This offer is limited to Prenuvo’s U.S. locations, with the exception of the Hercules Research Center in Watertown, MA, and is applicable to whole body MRI scans. Cannot be used in conjunction with other promotions or discounts.</div></div>",0,5/31/25,FIGG:1776231,1.74621E+12,https://image-content.s3.amazonaws.com/1000102085-Prenuvo-1740446214714-small.png,,Prenuvo,,"$2,499 ",,FALSE,cashback,,,,,,,
Chase,Chase Credit Card,TRUE,$30 ,30,Gas / Auto,"<div class=""mds-body-medium g6dr6j3"" data-cy=""offer-detail-text-and-disclaimer-link-container"" data-testid=""offer-detail-text-and-disclaimer-link-container-id""><div class=""g6dr6j4"">Earn $30 cash back when you spend on Turo with a purchase of $150 or more, including taxes and after any discounts.<br><br>Turo is the world’s largest car sharing marketplace, where you can book the perfect car for wherever you’re going. Flying in from afar or seeking a car down the street, you can choose from an incredible selection of nearby cars, from the everyday to the extraordinary.<br><br>Offer expires 5/23/2025. Offer valid one time only. <b>Offer only valid on purchases made directly with the merchant.</b> Offer only valid on purchases made through the Turo app or on <a href=""https://www.Turo.com/"" id=""cardlytics-link-tag-0"">Turo.com</a>. Offer not valid on gift cards. Offer not valid on purchases made using third-party services or a third-party payment account (e.g., buy now pay later). Offer only valid on U.S. purchases. It is possible that the merchant may split your purchase into multiple transactions. Offer redemption awarded as statement credit on the first qualifying transaction amount. Payment must be made on or before 5/23/2025.</div></div>",0,5/23/25,FIGG:1774556,1.74676E+12,https://image-content.s3.amazonaws.com/1000090941-Turo-1723051226074-small.png,,Turo,https://Turo.com,$150 ,https://www.Turo.com/,FALSE,cashback,,,,,,,
Chase,Chase Credit Card,TRUE,10%,,Retail,"<div class=""mds-body-medium g6dr6j3"" data-cy=""offer-detail-text-and-disclaimer-link-container"" data-testid=""offer-detail-text-and-disclaimer-link-container-id""><div class=""g6dr6j4"">Earn 10% cash back on your Harper Wilde purchase, with a $15.00 cash back maximum. <b>Offer valid online only.</b></div><div class=""g6dr6j4"">Harper Wilde is on a mission to create a more comfortable world for womankind, starting with the world’s most comfortable bras and underwear.</div><div class=""g6dr6j4"">Offer expires 5/21/2025. Offer valid online only at US website <a class=""cardlytics_anchor_styling cardlytics_anchor_target"" href=""https://l.cardlytics.com?r=gMByq&amp;xt=otnTbQ%2Fkf4AhNxaoRt6nVfEs4kd7fPK0khaZG3E5L6kYXoOVkCQk8XwHtY1mzzeD"" aria-label=""harperwilde.com"" id=""cardlytics-link-tag-0"">harperwilde.com</a>. Not valid on orders shipped outside of the US. Payment must be made directly with the merchant. Offer not valid on purchases made using third-party services, delivery services, or a third-party payment account (e.g., buy now pay later). Payment must be made on or before offer expiration date. Offer valid one time only.</div></div>",15,5/21/25,CDLX:1000085947:1000085947-c,1.74676E+12,https://chaseoffers.chase.com/offerimages/nonannotatedLogo/1000085947.jpg,,Harper Wilde,https://harperwilde.com,,https://l.cardlytics.com?r=gMByq&xt=otnTbQ%2Fkf4AhNxaoRt6nVfEs4kd7fPK0khaZG3E5L6kYXoOVkCQk8XwHtY1mzzeD,FALSE,cashback,,10%,$15.00 ,,,,
Chase,Chase Credit Card,TRUE,10%,,Retail,"<div class=""mds-body-medium g6dr6j3"" data-cy=""offer-detail-text-and-disclaimer-link-container"" data-testid=""offer-detail-text-and-disclaimer-link-container-id""><div class=""g6dr6j4"">Earn 10% cash back on your True Classic purchase, with a $25.00 cash back maximum. <b>Offer valid online only.</b></div><div class=""g6dr6j4"">At True Classic, we’re all about delivering high-quality, comfortable, and stylish essentials designed specifically for men. Our products offer a flattering fit, made from soft, durable fabrics for everyday wear. Now, get rewarded for upgrading your basics—earn cash back when you shop True Classic with your linked card. Better fit, better feel, and now, a little extra back in your pocket.</div><div class=""g6dr6j4"">Offer expires 5/5/2025. Offer valid online only at US website <a class=""cardlytics_anchor_styling cardlytics_anchor_target"" href=""https://l.cardlytics.com?r=gMBPM&amp;xt=riF%2BYkFoTWsc%2B6BF0Tk%2Fo66YU7a4g2BUnf3bydgWX8CHRlspVw69dMsD7pfRfipD"" aria-label=""trueclassictees.com"" id=""cardlytics-link-tag-0"">trueclassictees.com</a>. Not valid on orders shipped outside of the US. Payment must be made directly with the merchant. Offer not valid on purchases made using third-party services, delivery services, or a third-party payment account (e.g., buy now pay later). Payment must be made on or before offer expiration date. Offer valid one time only.</div></div>",25,5/5/25,CDLX:1000090046:1000090046-c,1.74676E+12,https://chaseoffers.chase.com/offerimages/nonannotatedLogo/1000090046.jpg,,True Classic,https://trueclassictees.com,,https://l.cardlytics.com?r=gMBPM&xt=riF%2BYkFoTWsc%2B6BF0Tk%2Fo66YU7a4g2BUnf3bydgWX8CHRlspVw69dMsD7pfRfipD,FALSE,cashback,,10%,$25.00 ,,,,
Chase,Chase Credit Card,TRUE,7%,,Travel / Lodging,"<div class=""mds-body-medium g6dr6j3"" data-cy=""offer-detail-text-and-disclaimer-link-container"" data-testid=""offer-detail-text-and-disclaimer-link-container-id""><div class=""g6dr6j4"">Earn 7% cash back on your Thompson Hotels stay<b> when you spend $100 or more</b>, with a $28.00 maximum.</div><div class=""g6dr6j4"">Welcome to the new Golden Age at Thompson Hotels — where we celebrate what lasts and what moves the world forward. From our unapologetic design that melds the classics with the contemporary to our dynamic spaces that serve as an inspiring home base for guests and creatives alike, Thompson Hotels are where culture lives.</div><div class=""g6dr6j4"">Offer expires 5/5/2025. Offer valid one time only. Complete payment for your stay must be made by 5/5/2025. Offer only valid at Thompson Hotels properties. Offer not valid on purchases made using third-party services, delivery services, or a third-party payment account (e.g., buy now pay later).</div></div>",17.5,5/5/25,CDLX:1000085441:1000085441-c,1.74621E+12,https://chaseoffers.chase.com/offerimages/nonannotatedLogo/1000085441.jpg,,Thompson Hotels,,$100 ,,FALSE,cashback,,7%,,,,,
Chase,Chase Credit Card,TRUE,5%,,Food / Dining,"<div class=""mds-body-medium g6dr6j3"" data-cy=""offer-detail-text-and-disclaimer-link-container"" data-testid=""offer-detail-text-and-disclaimer-link-container-id""><div class=""g6dr6j4"">Earn 5% cash back on all of your Pizza Chicago purchases, until a $100.00 cash back maximum is reached.</div><div class=""g6dr6j4"">Offer only applies to the following location:<br>1576 Halford Ave<br>Santa Clara, CA 95051</div><div class=""g6dr6j4"">Offer expires 5/18/2025. <b>Offer only valid on purchases made directly with the merchant.</b> Offer not valid on purchases made using third-party services, delivery services, or a third-party payment account (e.g., buy now pay later). Payment must be made on or before offer expiration date.</div></div>",1.5,5/18/25,CDLX:1000089944:1000089944-c,1.74621E+12,https://chaseoffers.chase.com/offerimages/1000089944.jpg,,Pizza Chicago,,,,FALSE,cashback,,5%,$100.00 ,"1576 Halford Ave, Santa Clara, CA 95051",37.3537985,-122.0000095,
Chase,Chase Credit Card,TRUE,5%,,Food / Dining,"<div class=""mds-body-medium g6dr6j3"" data-cy=""offer-detail-text-and-disclaimer-link-container"" data-testid=""offer-detail-text-and-disclaimer-link-container-id""><div class=""g6dr6j4"">Earn 5% cash back on all of your Super Duper Burgers - Westgate purchases, until a $100.00 cash back maximum is reached.</div><div class=""g6dr6j4"">Offer only applies to the following location:<br>5399 Prospect Rd<br>San Jose, CA 95129</div><div class=""g6dr6j4"">Offer expires 5/14/2025. <b>Offer only valid on purchases made directly with the merchant.</b> Offer not valid on purchases made using third-party services, delivery services, or a third-party payment account (e.g., buy now pay later). Payment must be made on or before offer expiration date.</div></div>",1.5,5/14/25,CDLX:1000089309:1000089309-c,1.74621E+12,https://chaseoffers.chase.com/offerimages/1000089309.jpg,,Super Duper Burgers - Westgate,,,,FALSE,cashback,,5%,$100.00 ,"5399 Prospect Rd, San Jose, CA 95129",37.292454,-121.997184,
